	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1548015	inanim-inanim	taxis	beside	jeeps	dislike	camping	GDLD_plur_semantic	The taxis beside the jeeps dislike camping.	1	29718597	1073931	406341	6703610	3430548	6	5	5	7	7	semantic	0	0
7304238	anim-anim	banker	by	painters	like	driving	GDLS_sing_syntactic	The banker by the painters like driving.	1	4703106084	5135467	7084827	709849832	25592961	2	6	8	4	7	syntactic	0	44
1333778	inanim-inanim	buses	near	cranes	smash	abruptly	GSLS_plur_semantic	The buses near the cranes smash abruptly.	0	154954539	4213326	1511645	1655337	7262021	4	5	6	5	8	semantic	0	0
460705	anim-anim	dentist	that	teacher	hates	laughs	GSLS_C_sing_syntactic	The dentist that the teacher hates laughs.	0	8000768228	3198534	74147301	2416713	2942362	4	7	7	5	6	syntactic	0	0
235697	anim-anim	tailors	that	doctors	hate	sneeze	GSLS_C_plur_syntactic	The tailors that the doctors hate sneeze.	0	8000768228	1121681	19521968	16538862	504411	4	7	7	4	6	syntactic	0	0
6568289	anim-anim	bakers	that	barber	hates	laugh	GDLS_C_plur_syntactic	The bakers that the barber hates laugh.	0	8000768228	997597	4668021	2416713	18161896	4	6	6	5	5	syntactic	0	0
2946721	anim-anim	doctors	that	farmer	love	leave	GSLD_C_plur_syntactic	The doctors that the farmer love leave.	1	8000768228	19521968	20568429	210137973	111442661	4	7	6	4	5	syntactic	0	0
4171829	anim-anim	author	that	dentists	knows	turns	GSLD_C_sing_syntactic	The author that the dentists knows turns.	1	8000768228	99092074	1487700	50729807	29719923	4	6	8	5	5	syntactic	0	0
4997006	anim-anim	waiters	beside	tailor	like	driving	GSLD_plur_syntactic	The waiters beside the tailor like driving.	0	29718597	1363954	3371396	709849832	25592961	6	7	6	4	7	syntactic	0	0
1545886	inanim-inanim	car	near	jeep	loves	spinning	GDLD_sing_semantic	The car near the jeep loves spinning.	1	154954539	71566944	2009598	12028067	6978676	4	3	4	5	8	semantic	0	0
8664497	anim-anim	actors	that	teachers	loves	move	GDLD_C_plur_syntactic	The actors that the teachers loves move.	1	8000768228	18120032	73279702	12028067	93962800	4	6	8	5	4	syntactic	0	0
8799297	anim-anim	author	that	lawyer	like	arrives	GDLD_C_sing_syntactic	The author that the lawyer like arrives.	1	8000768228	99092074	21493788	709849832	6366129	4	6	6	4	7	syntactic	0	34
5036737	anim-anim	doctor	that	waiters	hates	coughs	GSLD_C_sing_syntactic	The doctor that the waiters hates coughs.	1	8000768228	52110730	1363954	2416713	582381	4	6	7	5	6	syntactic	0	0
1400585	inanim-anim	vans	beside	bankers	crash	noisily	GSLD_plur_semantic	The vans beside the bankers crash noisily.	0	29718597	963840	6179440	6995312	807804	6	4	7	5	7	semantic	0	0
3711185	anim-anim	nurses	that	banker	like	turn	GSLD_C_plur_syntactic	The nurses that the banker like turn.	1	8000768228	14176931	5135467	709849832	134505772	4	6	6	4	4	syntactic	0	0
1332085	inanim-inanim	van	beside	scooter	smashes	noisily	GSLS_sing_semantic	The van beside the scooter smashes noisily.	0	29718597	54213864	405037	177467	807804	6	3	7	7	7	semantic	0	0
1436050	anim-anim	vet	by	dentist	likes	fencing	GSLS_sing_syntactic	The vet by the dentist likes fencing.	0	4703106084	2597895	3198534	9285296	1887055	2	3	7	5	7	syntactic	0	0
455268	anim-anim	chef	near	teacher	dislikes	dancing	GSLS_sing_syntactic	The chef near the teacher dislikes dancing.	0	154954539	2470923	74147301	1451937	15565681	4	4	7	8	7	syntactic	0	0
9581025	anim-anim	farmers	that	dentists	dislikes	laugh	GDLD_C_plur_syntactic	The farmers that the dentists dislikes laugh.	1	8000768228	33753767	1487700	1451937	18161896	4	7	8	8	5	syntactic	0	0
1384541	anim-inanim	baker	by	crane	dislikes	hunting	GSLD_sing_semantic	The baker by the crane dislikes hunting.	0	4703106084	13610150	5664326	1451937	19801295	2	5	5	8	7	semantic	0	0
8636226	anim-anim	baker	by	teacher	love	skiing	GDLD_sing_syntactic	The baker by the teacher love skiing.	1	4703106084	13610150	74147301	210137973	1934331	2	5	7	4	6	syntactic	0	0
1332043	inanim-inanim	van	by	scooter	brakes	suddenly	GSLS_sing_semantic	The van by the scooter brakes suddenly.	0	4703106084	54213864	405037	2506876	58025537	2	3	7	6	8	semantic	0	0
8656145	anim-anim	lawyer	that	teacher	hate	turns	GDLD_C_sing_syntactic	The lawyer that the teacher hate turns.	1	8000768228	21493788	74147301	16538862	29719923	4	6	7	4	5	syntactic	0	0
6064929	anim-anim	chefs	that	lawyer	loves	sit	GDLS_C_plur_syntactic	The chefs that the lawyer loves sit.	0	8000768228	752773	21493788	12028067	40245691	4	5	6	5	3	syntactic	0	0
1518768	anim-anim	barbers	by	judges	dislike	farming	GSLS_plur_syntactic	The barbers by the judges dislike farming.	0	4703106084	607437	24677643	6703610	15602571	2	7	6	7	7	syntactic	0	0
10074770	anim-anim	bankers	by	painters	knows	russian	GDLD_plur_syntactic	The bankers by the painters knows Russian.	1	4703106084	6179440	7084827	50729807	53427209	2	7	8	5	7	syntactic	0	0
1340534	anim-inanim	authors	near	buses	hate	spinning	GSLD_plur_semantic	The authors near the buses hate spinning.	0	154954539	42845288	4213326	16538862	6978676	4	7	5	4	8	semantic	0	0
1442291	inanim-anim	jeeps	by	lawyers	like	knitting	GDLS_plur_semantic	The jeeps by the lawyers like knitting.	1	4703106084	406341	15702570	709849832	2033048	2	5	7	4	8	semantic	0	78
2462848	anim-anim	judges	beside	vets	like	farming	GSLS_plur_syntactic	The judges beside the vets like farming.	0	29718597	24677643	262330	709849832	15602571	6	6	4	4	7	syntactic	26	0
1539868	inanim-inanim	car	beside	truck	hates	acting	GDLD_sing_semantic	The car beside the truck hates acting.	1	29718597	71566944	14274010	2416713	38536231	6	3	5	5	6	semantic	0	0
4025726	anim-anim	vet	near	chefs	dislikes	camping	GSLD_sing_syntactic	The vet near the chefs dislikes camping.	0	154954539	2597895	752773	1451937	3430548	4	3	5	8	7	syntactic	0	0
6698566	anim-anim	athlete	by	chefs	hate	knitting	GDLS_sing_syntactic	The athlete by the chefs hate knitting.	1	4703106084	3419291	752773	16538862	2033048	2	7	5	4	8	syntactic	0	0
2055601	anim-anim	chefs	that	plumbers	dislike	move	GSLS_C_plur_syntactic	The chefs that the plumbers dislike move.	0	8000768228	752773	543869	6703610	93962800	4	5	8	7	4	syntactic	0	0
3892136	anim-anim	lawyers	by	barber	know	french	GSLD_plur_syntactic	The lawyers by the barber know French.	0	4703106084	15702570	4668021	405542218	154091688	2	7	6	4	6	syntactic	34	0
1810097	anim-anim	pilot	that	painter	loves	sneezes	GSLS_C_sing_syntactic	The pilot that the painter loves sneezes.	0	8000768228	16262831	13065194	12028067	134227	4	5	7	5	7	syntactic	0	0
6864946	anim-anim	teachers	near	dentist	loves	skiing	GDLS_plur_syntactic	The teachers near the dentist loves skiing.	1	154954539	73279702	3198534	12028067	1934331	4	8	7	5	6	syntactic	0	0
